"TOA5","21492","CR1000X","21492","CR1000X.Std.04.02","CPU:Lab2.CR1X","33475","SlowResponse"
"TIMESTAMP","RECORD","AirTC","RH","windSpeed","windDirection","gustWindSpeed","AirTemp"
"TS","RN","Deg C","%","m/s","deg","m/s","degC"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-01-28 20:16:00",4495,1.561958,39.95338,0.5,78.3,0.5,1.6
"2022-01-28 20:17:00",4496,1.507721,39.98507,0.12,299,0.12,1.3
"2022-01-28 20:18:00",4497,1.464905,39.98822,0.44,222.6,0.44,1.3
"2022-01-28 20:19:00",4498,1.500191,39.99916,0.23,266.1,0.23,1
"2022-01-28 20:20:00",4499,1.465012,40.05045,0.19,141.6,0.19,1.1
"2022-01-28 20:21:00",4500,1.37677,40.09441,0.13,284.1,0.13,0.9
"2022-01-28 20:22:00",4501,1.370209,40.05014,0.13,345.9,0.13,0.8
"2022-01-28 20:23:00",4502,1.280716,40.05216,0.17,234.3,0.17,0.6
"2022-01-28 20:24:00",4503,1.266373,39.99702,0.15,136.8,0.15,0.9
"2022-01-28 20:25:00",4504,1.239868,40.11041,0.07,54.5,0.07,0.9
"2022-01-28 20:26:00",4505,1.234085,40.14814,0.05,206.8,0.05,0.8
"2022-01-28 20:27:00",4506,1.172836,40.22013,0.13,317.7,0.13,0.7
"2022-01-28 20:28:00",4507,1.11982,40.15266,0.11,1.5,0.11,1
"2022-01-28 20:29:00",4508,1.066849,40.1824,0.12,124.1,0.12,1.6
"2022-01-28 20:30:00",4509,1.058266,40.21283,0.19,32.7,0.19,1.4
"2022-01-28 20:31:00",4510,1.074234,40.24563,0.23,261.2,0.23,1
"2022-01-28 20:32:00",4511,1.081512,40.29949,0.24,316.7,0.24,1.2
"2022-01-28 20:33:00",4512,1.074402,40.27646,0.48,215.5,0.48,1.1
"2022-01-28 20:34:00",4513,1.067657,40.31436,0.16,356.2,0.16,1
"2022-01-28 20:35:00",4514,1.098,40.30992,0.37,274.4,0.37,1.3
"2022-01-28 20:36:00",4515,1.120621,40.31717,0.1,264.2,0.1,0.7
"2022-01-28 20:37:00",4516,1.155502,40.33664,0.21,280,0.21,0.4
"2022-01-28 20:38:00",4517,1.081619,40.32607,0.32,24.1,0.32,0.8
"2022-01-28 20:39:00",4518,1.052467,40.30536,0.45,357.3,0.45,1.3
"2022-01-28 20:40:00",4519,1.065681,40.38557,0.26,330.8,0.26,1.1
"2022-01-28 20:41:00",4520,1.070015,40.38271,0.23,40.3,0.23,1
"2022-01-28 20:42:00",4521,1.083488,40.44968,0.08,206.6,0.08,0.6
"2022-01-28 20:43:00",4522,1.074394,40.37532,0.27,177.7,0.27,0.7
"2022-01-28 20:44:00",4523,1.055336,40.40693,0.54,237.6,0.54,0.5
"2022-01-28 20:45:00",4524,0.960556,40.41128,0.53,178.8,0.53,0.6
"2022-01-28 20:46:00",4525,0.9602509,40.37423,0.41,207.1,0.41,0.4
"2022-01-28 20:47:00",4526,0.9288406,40.39131,0.85,276.9,0.85,0.6
"2022-01-28 20:48:00",4527,0.8849487,40.37873,0.28,271.5,0.28,0.4
"2022-01-28 20:49:00",4528,0.854393,40.43037,0.3,305.5,0.3,0.2
"2022-01-28 20:50:00",4529,0.8586044,40.40134,0.39,169.6,0.39,0.3
"2022-01-28 20:51:00",4530,0.8261185,40.40485,0.2,275.9,0.2,0.3
"2022-01-28 20:52:00",4531,0.7350693,40.34175,0.4,267,0.4,0.2
"2022-01-28 20:53:00",4532,0.6903534,40.41438,0.37,350.9,0.37,0.4
"2022-01-28 20:54:00",4533,0.7103271,40.4217,0.42,53.9,0.42,0.1
"2022-01-28 20:55:00",4534,0.6787415,40.39482,0.1,257.2,0.1,0.2
"2022-01-28 20:56:00",4535,0.6236801,40.42573,0.14,243.1,0.14,0.1
"2022-01-28 20:57:00",4536,0.5744247,40.46103,0.48,278.9,0.48,0
"2022-01-28 20:58:00",4537,0.5554047,40.4404,0.29,233.3,0.29,0.2
"2022-01-28 20:59:00",4538,0.5175476,40.45253,0.71,249.8,0.71,0.2
"2022-01-28 21:00:00",4539,0.4821243,40.48729,0.3,45.1,0.3,0
"2022-01-28 21:01:00",4540,0.4615479,40.49713,0.15,24.5,0.15,-0.1
"2022-01-28 21:02:00",4541,0.4081421,40.52486,0.18,270.4,0.18,-0.3
"2022-01-28 21:03:00",4542,0.35289,40.57761,0.37,50.9,0.37,-0.1
"2022-01-28 21:04:00",4543,0.2781219,40.61885,0.97,243.2,0.97,0.2
"2022-01-28 21:05:00",4544,0.2767868,40.57032,0.73,198.1,0.73,0.1
"2022-01-28 21:06:00",4545,0.2854919,40.53624,0.29,130.3,0.29,-0.1
"2022-01-28 21:07:00",4546,0.2538681,40.61776,0.23,184.2,0.23,-0.2
"2022-01-28 21:08:00",4547,0.2471542,40.64019,0.12,226.2,0.12,-0.2
"2022-01-28 21:09:00",4548,0.218483,40.58289,0.37,248.5,0.37,-0.1
"2022-01-28 21:10:00",4549,0.2152939,40.68864,0.1,283,0.1,-0.2
"2022-01-28 21:11:00",4550,0.1432266,40.77516,0.17,273,0.17,-0.2
"2022-01-28 21:12:00",4551,0.1637726,40.70601,0.2,296.7,0.2,-0.3
"2022-01-28 21:13:00",4552,0.142601,40.70306,0.78,223.4,0.78,0.1
"2022-01-28 21:14:00",4553,0.1682968,40.65329,0.87,237.9,0.87,-0.1
"2022-01-28 21:15:00",4554,0.187851,40.76542,0.12,358.8,0.12,0
"2022-01-28 21:16:00",4555,0.1728745,40.75201,0.21,233.6,0.21,-0.3
"2022-01-28 21:17:00",4556,0.1404648,40.73597,0.37,305.2,0.37,-0.3
"2022-01-28 21:18:00",4557,0.1599274,40.74949,0.37,18.2,0.37,-0.3
"2022-01-28 21:19:00",4558,0.1217499,40.72245,0.59,159.5,0.59,-0.2
"2022-01-28 21:20:00",4559,0.122551,40.753,0.39,341.2,0.39,-0.4
"2022-01-28 21:21:00",4560,0.1210861,40.71798,0.11,148.9,0.11,-0.5
"2022-01-28 21:22:00",4561,0.05437469,40.70421,0.09,101.3,0.09,-0.8
"2022-01-28 21:23:00",4562,0.003494263,40.70297,0.2,109.1,0.2,-0.7
"2022-01-28 21:24:00",4563,0.0333252,40.68265,0.2,317.7,0.2,-0.4
"2022-01-28 21:25:00",4564,0.006538391,40.73354,0.11,3.6,0.11,-0.5
"2022-01-28 21:26:00",4565,-0.07192993,40.77157,0.38,347.8,0.38,0.4
"2022-01-28 21:27:00",4566,-0.07765198,40.76423,0.4,289,0.4,0.4
"2022-01-28 21:28:00",4567,-0.08674622,40.80147,0.66,6.9,0.66,0.4
"2022-01-28 21:29:00",4568,-0.05020142,40.91571,0.08,222.9,0.08,-0.3
"2022-01-28 21:30:00",4569,-0.03681946,40.89128,0.54,267.9,0.54,0.3
"2022-01-28 21:31:00",4570,-0.01192474,40.88023,0.48,240.5,0.48,-0.1
"2022-01-28 21:32:00",4571,-0.03575134,40.92795,0.27,202.6,0.27,-0.2
"2022-01-28 21:33:00",4572,-0.01868439,40.87848,0.16,37.2,0.16,-0.7
"2022-01-28 21:34:00",4573,-0.03552246,40.86575,0.42,193.3,0.42,-0.6
"2022-01-28 21:35:00",4574,-0.01239777,40.94955,0.61,232.3,0.61,-0.3
"2022-01-28 21:36:00",4575,-0.0076828,40.87543,0.06,42.8,0.06,-0.6
"2022-01-28 21:37:00",4576,-0.04911804,40.91672,0.07,310.5,0.07,-0.8
"2022-01-28 21:38:00",4577,-0.08320618,40.95261,0.15,72.9,0.15,-0.5
"2022-01-28 21:39:00",4578,-0.07615662,40.94017,0.21,286,0.21,-0.7
"2022-01-28 21:40:00",4579,-0.06584167,40.93791,0.39,76.1,0.39,-0.7
"2022-01-28 21:41:00",4580,-0.1104965,40.93707,0.18,59,0.18,-0.7
"2022-01-28 21:42:00",4581,-0.1040039,40.98446,0.5,185.3,0.5,-0.4
"2022-01-28 21:43:00",4582,-0.1520081,41.08737,1.11,208.4,1.11,-0.3
"2022-01-28 21:44:00",4583,-0.173111,40.99623,0.26,129.1,0.26,-0.6
"2022-01-28 21:45:00",4584,-0.1764908,40.99877,0.36,311.6,0.36,-0.7
"2022-01-28 21:46:00",4585,-0.19767,41.00558,0.04,266.9,0.04,-0.8
"2022-01-28 21:47:00",4586,-0.1960297,40.92562,0.14,166.7,0.14,-0.9
"2022-01-28 21:48:00",4587,-0.2400208,41.04973,0.42,254.8,0.42,-0.8
"2022-01-28 21:49:00",4588,-0.236618,41.08766,0.42,172.9,0.42,-0.5
"2022-01-28 21:50:00",4589,-0.2679977,41.05854,0.24,335.8,0.24,-0.9
"2022-01-28 21:51:00",4590,-0.3117142,41.06881,0.66,224.5,0.66,-0.7
"2022-01-28 21:52:00",4591,-0.2496185,41.13837,0.29,353.2,0.29,-1
"2022-01-28 21:53:00",4592,-0.329216,41.07978,0.16,318.9,0.16,-1.2
"2022-01-28 21:54:00",4593,-0.4188004,41.15413,0.03,178.6,0.03,-1.3
"2022-01-28 21:55:00",4594,-0.4454269,41.06512,0.17,342,0.17,-1.3
"2022-01-28 21:56:00",4595,-0.4820633,41.07486,0.53,125.7,0.53,-0.9
"2022-01-28 21:57:00",4596,-0.4950409,41.04565,0.71,194.9,0.71,-0.9
"2022-01-28 21:58:00",4597,-0.5082169,41.11201,0.78,222.5,0.78,-1
"2022-01-28 21:59:00",4598,-0.5867004,41.05026,0.75,232.7,0.75,-1
"2022-01-28 22:00:00",4599,-0.5808029,41.1333,0.37,213.4,0.37,-0.9
"2022-01-28 22:01:00",4600,-0.5652771,41.16518,0.14,208.5,0.14,-1.2
"2022-01-28 22:02:00",4601,-0.5684586,41.14555,0.08,51.1,0.08,-1.2
"2022-01-28 22:03:00",4602,-0.6048889,41.1819,0.36,276.7,0.36,-1.2
"2022-01-28 22:04:00",4603,-0.6081009,41.15988,0.23,275.8,0.23,-1
"2022-01-28 22:05:00",4604,-0.6793365,41.15823,0.8,250.3,0.8,-1
"2022-01-28 22:06:00",4605,-0.672905,41.1671,0.81,231.6,0.81,-1
"2022-01-28 22:07:00",4606,-0.6396255,41.19745,0.65,236.2,0.65,-1
"2022-01-28 22:08:00",4607,-0.6565247,41.21276,0.29,243.4,0.29,-1.2
"2022-01-28 22:09:00",4608,-0.6611633,41.19509,0.13,196,0.13,-1.2
"2022-01-28 22:10:00",4609,-0.7191467,41.19125,0.1,317.7,0.1,-1.2
"2022-01-28 22:11:00",4610,-0.7232666,41.19617,0.23,207.4,0.23,-1.2
"2022-01-28 22:12:00",4611,-0.6809387,41.20729,0.26,174.4,0.26,-1.1
"2022-01-28 22:13:00",4612,-0.7455978,41.20513,0.4,201.7,0.4,-1.1
"2022-01-28 22:14:00",4613,-0.7650223,41.18783,0.5,165.7,0.5,-1.3
"2022-01-28 22:15:00",4614,-0.7896271,41.20053,0.27,340.2,0.27,-1.2
"2022-01-28 22:16:00",4615,-0.7741928,41.31596,0.12,123,0.12,-1.3
"2022-01-28 22:17:00",4616,-0.8307724,41.24385,0.17,313.5,0.17,-1.5
"2022-01-28 22:18:00",4617,-0.8170929,41.25991,0.37,89.3,0.37,-1.3
"2022-01-28 22:19:00",4618,-0.8933105,41.22064,0.06,322.1,0.06,-1.6
"2022-01-28 22:20:00",4619,-0.953392,41.25594,0.53,238.3,0.53,-1
"2022-01-28 22:21:00",4620,-0.9047546,41.3466,0.2,278,0.2,-1.4
"2022-01-28 22:22:00",4621,-0.9451675,41.31668,0.3,232.7,0.3,-1.5
"2022-01-28 22:23:00",4622,-1.001656,41.33167,0.42,114.5,0.42,-1.1
"2022-01-28 22:24:00",4623,-1.043152,41.2923,0.19,189.1,0.19,-1.4
"2022-01-28 22:25:00",4624,-1.034874,41.36483,0.46,295,0.46,-1.4
"2022-01-28 22:26:00",4625,-1.018852,41.37029,0.22,127.1,0.22,-1.6
"2022-01-28 22:27:00",4626,-1.059006,41.39134,0.44,230.5,0.44,-1.2
"2022-01-28 22:28:00",4627,-1.064262,41.43693,0.42,228,0.42,-1.2
"2022-01-28 22:29:00",4628,-1.063843,41.49087,0.23,242.6,0.23,-1.5
"2022-01-28 22:30:00",4629,-1.073708,41.49264,0.23,230.1,0.23,-1.2
"2022-01-28 22:31:00",4630,-1.06971,41.5243,0.29,232.3,0.29,-1.5
"2022-01-28 22:32:00",4631,-1.056107,41.5728,0.08,198,0.08,-1.7
"2022-01-28 22:33:00",4632,-1.061623,41.53495,0.13,247.8,0.13,-1.3
"2022-01-28 22:34:00",4633,-1.073364,41.58194,0.14,245.1,0.14,-1.5
"2022-01-28 22:35:00",4634,-1.122566,41.56987,0.34,213,0.34,-1.5
"2022-01-28 22:36:00",4635,-1.135307,41.58192,0.17,281.1,0.17,-1.4
"2022-01-28 22:37:00",4636,-1.123085,41.5927,0.23,294.5,0.23,-1.7
"2022-01-28 22:38:00",4637,-1.093651,41.61453,0.08,196.6,0.08,-1.3
"2022-01-28 22:39:00",4638,-1.110443,41.66367,0.32,194.1,0.32,-1.4
"2022-01-28 22:40:00",4639,-1.123833,41.58618,0.48,173.7,0.48,-1.5
"2022-01-28 22:41:00",4640,-1.157417,41.65377,0.37,353.9,0.37,-1.3
"2022-01-28 22:42:00",4641,-1.181763,41.67837,0.21,341.6,0.21,-1.7
"2022-01-28 22:43:00",4642,-1.150642,41.69828,0.21,304.3,0.21,-1.8
"2022-01-28 22:44:00",4643,-1.146652,41.70229,0.28,238.8,0.28,-1.4
"2022-01-28 22:45:00",4644,-1.178848,41.67553,0.58,203.8,0.58,-1.4
"2022-01-28 22:46:00",4645,-1.154221,41.72108,0.17,185.6,0.17,-1.4
"2022-01-28 22:47:00",4646,-1.089478,41.81456,0.78,215.4,0.78,-1.2
"2022-01-28 22:48:00",4647,-1.04258,41.77492,1.43,206.2,1.43,-1.1
"2022-01-28 22:49:00",4648,-1.049454,41.8849,0.78,227,0.78,-1.2
"2022-01-28 22:50:00",4649,-0.9844818,41.7942,0.69,182.5,0.69,-1.1
"2022-01-28 22:51:00",4650,-0.9480591,41.77475,0.24,231,0.24,-1.4
"2022-01-28 22:52:00",4651,-0.9130859,41.85499,0.58,287.4,0.58,-1.4
"2022-01-28 22:53:00",4652,-0.9115753,41.73003,0.14,0.7,0.14,-1.5
"2022-01-28 22:54:00",4653,-0.8808136,41.71786,0.77,286.5,0.77,-1.6
"2022-01-28 22:55:00",4654,-0.8879547,41.6502,0.47,203.5,0.47,-1.5
"2022-01-28 22:56:00",4655,-0.9070587,41.64825,0.92,273.3,0.92,-1.2
"2022-01-28 22:57:00",4656,-0.858345,41.6118,0.36,175.4,0.36,-1.4
"2022-01-28 22:58:00",4657,-0.8800964,41.67179,0.33,273.1,0.33,-1.6
"2022-01-28 22:59:00",4658,-0.8823166,41.67099,0.4,296.7,0.4,-1.3
"2022-01-28 23:00:00",4659,-0.9055023,41.61593,0.38,186.6,0.38,-1.3
"2022-01-28 23:01:00",4660,-0.892868,41.61883,0.35,233.5,0.35,-1.4
"2022-01-28 23:02:00",4661,-0.8766708,41.59314,0.94,190.5,0.94,-1
"2022-01-28 23:03:00",4662,-0.871788,41.63229,0.4,253.5,0.4,-1.2
"2022-01-28 23:04:00",4663,-0.8979874,41.73425,0.38,161.2,0.38,-1.3
"2022-01-28 23:05:00",4664,-0.8583755,41.64601,1.72,240,1.72,-1.1
"2022-01-28 23:06:00",4665,-0.8458481,41.62836,0.72,255.6,0.72,-1.4
"2022-01-28 23:07:00",4666,-0.8297577,41.54023,0.82,206.8,0.82,-1.1
"2022-01-28 23:08:00",4667,-0.8145599,41.6299,0.55,251.6,0.55,-1.2
"2022-01-28 23:09:00",4668,-0.8592529,41.64243,0.91,173.8,0.91,-1.3
"2022-01-28 23:10:00",4669,-0.8353119,41.59204,1.03,193,1.03,-1.3
"2022-01-28 23:11:00",4670,-0.9079971,41.54903,0.6,257.3,0.6,-1.5
"2022-01-28 23:12:00",4671,-0.8650436,41.54777,1.12,186.5,1.12,-1.2
"2022-01-28 23:13:00",4672,-0.8774567,41.57304,0.38,3.1,0.38,-1.4
"2022-01-28 23:14:00",4673,-0.9409485,41.44289,0.14,244.2,0.14,-1.7
"2022-01-28 23:15:00",4674,-0.9383698,41.56002,0.5,293.3,0.5,-1.3
"2022-01-28 23:16:00",4675,-0.9538651,41.54952,0.47,223.3,0.47,-1.3
"2022-01-28 23:17:00",4676,-0.9337769,41.61477,0.19,255.7,0.19,-1.4
"2022-01-28 23:18:00",4677,-0.9701233,41.56882,0.44,212.6,0.44,-1.5
"2022-01-28 23:19:00",4678,-0.9869537,41.62642,0.3,270.2,0.3,-1.6
"2022-01-28 23:20:00",4679,-0.9849701,41.55674,0.09,230.1,0.09,-1.6
"2022-01-28 23:21:00",4680,-1.043907,41.54698,0.27,251.9,0.27,-1.7
"2022-01-28 23:22:00",4681,-1.035484,41.52721,0.83,251.5,0.83,-1.3
"2022-01-28 23:23:00",4682,-1.063972,41.56537,0.1,163.4,0.1,-1.7
"2022-01-28 23:24:00",4683,-1.060448,41.65936,0.39,181.5,0.39,-1.5
"2022-01-28 23:25:00",4684,-1.134712,41.61649,0.55,234.6,0.55,-1.5
"2022-01-28 23:26:00",4685,-1.115463,41.62131,0.17,247.7,0.17,-1.8
"2022-01-28 23:27:00",4686,-1.158661,41.60649,0.15,257.5,0.15,-1.8
"2022-01-28 23:28:00",4687,-1.141716,41.63555,0.19,41.4,0.19,-1.6
"2022-01-28 23:29:00",4688,-1.219551,41.58057,0.26,79.4,0.26,-1.9
"2022-01-28 23:30:00",4689,-1.258331,41.6502,0.07,306.2,0.07,-1.9
"2022-01-28 23:31:00",4690,-1.272659,41.6512,0.2,325.9,0.2,-1.9
"2022-01-28 23:32:00",4691,-1.271141,41.65557,0.42,253.1,0.42,-1.6
"2022-01-28 23:33:00",4692,-1.2938,41.71591,0.27,172.7,0.27,-1.6
"2022-01-28 23:34:00",4693,-1.290558,41.72066,0.34,186.6,0.34,-1.6
"2022-01-28 23:35:00",4694,-1.318611,41.74618,0.58,194.9,0.58,-1.5
"2022-01-28 23:36:00",4695,-1.292,41.79139,0.76,191.9,0.76,-1.5
"2022-01-28 23:37:00",4696,-1.296806,41.82141,0.48,318.5,0.48,-1.5
"2022-01-28 23:38:00",4697,-1.269722,41.86331,0.73,232.7,0.73,-1.6
"2022-01-28 23:39:00",4698,-1.314049,41.84107,0.73,166.5,0.73,-1.7
"2022-01-28 23:40:00",4699,-1.310936,41.84236,0.77,203.8,0.77,-1.6
"2022-01-28 23:41:00",4700,-1.271278,41.87626,1.07,216.5,1.07,-1.7
"2022-01-28 23:42:00",4701,-1.292526,41.84347,2.28,252.1,2.28,-1.7
"2022-01-28 23:43:00",4702,-1.313904,41.85976,1.09,120.9,1.09,-1.6
"2022-01-28 23:44:00",4703,-1.358521,41.8114,0.3,245.6,0.3,-1.9
"2022-01-28 23:45:00",4704,-1.3591,41.8082,0.19,259.1,0.19,-1.8
"2022-01-28 23:46:00",4705,-1.344452,41.82472,0.49,180.6,0.49,-1.7
"2022-01-28 23:47:00",4706,-1.392357,41.81833,0.26,252.4,0.26,-1.8
"2022-01-28 23:48:00",4707,-1.36528,41.84488,0.53,184,0.53,-1.5
"2022-01-28 23:49:00",4708,-1.401978,41.81259,0.2,285.4,0.2,-1.7
"2022-01-28 23:50:00",4709,-1.407913,41.84199,0.64,196.8,0.64,-1.7
"2022-01-28 23:51:00",4710,-1.351532,41.79642,1.22,183.1,1.22,-1.7
"2022-01-28 23:52:00",4711,-1.38105,41.86134,1.3,221.1,1.3,-1.7
"2022-01-28 23:53:00",4712,-1.397545,41.89049,0.57,202.5,0.57,-1.7
"2022-01-28 23:54:00",4713,-1.386086,41.85104,0.63,239.1,0.63,-1.9
"2022-01-28 23:55:00",4714,-1.409035,41.84178,0.49,274.4,0.49,-2
"2022-01-28 23:56:00",4715,-1.372711,41.78813,0.75,274.7,0.75,-2
"2022-01-28 23:57:00",4716,-1.41877,41.87067,0.36,231.8,0.36,-2
"2022-01-28 23:58:00",4717,-1.496933,41.79833,0.73,224.1,0.73,-1.8
"2022-01-28 23:59:00",4718,-1.527336,41.85606,0.51,242.8,0.51,-1.8
"2022-01-29 00:00:00",4719,-1.545227,41.84255,0.4,203.9,0.4,-1.8
"2022-01-29 00:01:00",4720,-1.505104,41.88612,0.28,204.6,0.28,-1.9
"2022-01-29 00:02:00",4721,-1.519379,41.91618,0.34,64.5,0.34,-1.9
"2022-01-29 00:03:00",4722,-1.564445,41.8868,0.39,322.3,0.39,-2.2
"2022-01-29 00:04:00",4723,-1.5914,41.9068,0.35,14.9,0.35,-2.4
"2022-01-29 00:05:00",4724,-1.622902,41.9207,0.45,293.1,0.45,-2.2
"2022-01-29 00:06:00",4725,-1.653099,41.91889,0.49,1.9,0.49,-2
"2022-01-29 00:07:00",4726,-1.750076,41.92768,0.62,295.6,0.62,-2.4
"2022-01-29 00:08:00",4727,-1.807541,41.89183,0.26,289.3,0.26,-2.3
"2022-01-29 00:09:00",4728,-1.838882,41.91929,0.21,250.2,0.21,-2.4
"2022-01-29 00:10:00",4729,-1.897774,41.90999,0.39,334,0.39,-2.4
"2022-01-29 00:11:00",4730,-1.934334,41.91462,0.78,290,0.78,-2.2
"2022-01-29 00:12:00",4731,-1.977402,41.95809,0.08,182.9,0.08,-2.4
"2022-01-29 00:13:00",4732,-2.045303,41.97092,0.43,358.6,0.43,-2.2
"2022-01-29 00:14:00",4733,-2.037003,42.01749,0.71,299.4,0.71,-2.4
"2022-01-29 00:15:00",4734,-2.03997,41.95843,0.66,297.6,0.66,-2.2
"2022-01-29 00:16:00",4735,-2.091942,42.06183,0.3,128.8,0.3,-2.3
"2022-01-29 00:17:00",4736,-2.128128,42.00793,0.29,238.6,0.29,-2.5
"2022-01-29 00:18:00",4737,-2.183762,42.10507,0.65,256.1,0.65,-2.2
"2022-01-29 00:19:00",4738,-2.179268,42.1421,0.4,269.6,0.4,-2.5
"2022-01-29 00:20:00",4739,-2.134949,42.17053,0.45,249.1,0.45,-2.3
"2022-01-29 00:21:00",4740,-2.170624,42.25739,0.42,243.7,0.42,-2.3
"2022-01-29 00:22:00",4741,-2.18309,42.19978,0.65,249.6,0.65,-2.5
"2022-01-29 00:23:00",4742,-2.178604,42.20677,0.56,168.7,0.56,-2.3
"2022-01-29 00:24:00",4743,-2.129311,42.26371,0.35,240.2,0.35,-2.3
"2022-01-29 00:25:00",4744,-2.192543,42.36769,0.36,0.2,0.36,-2.4
"2022-01-29 00:26:00",4745,-2.179474,42.30084,0.56,232.9,0.56,-2.2
"2022-01-29 00:27:00",4746,-2.157227,42.34175,0.41,118.6,0.41,-2.4
"2022-01-29 00:28:00",4747,-2.118027,42.33144,0.86,225,0.86,-2.2
"2022-01-29 00:29:00",4748,-2.105545,42.38544,0.63,245.3,0.63,-2.2
"2022-01-29 00:30:00",4749,-2.118919,42.34487,0.07,273.2,0.07,-2.7
"2022-01-29 00:31:00",4750,-2.138992,42.36324,0.18,264.3,0.18,-2.8
"2022-01-29 00:32:00",4751,-2.121346,42.37777,0.06,179.1,0.06,-2.8
"2022-01-29 00:33:00",4752,-2.109749,42.37046,0.52,301.9,0.52,-2.7
"2022-01-29 00:34:00",4753,-2.114891,42.38189,0.14,357.3,0.14,-2.9
"2022-01-29 00:35:00",4754,-2.173111,42.36703,0.11,260.3,0.11,-2.8
"2022-01-29 00:36:00",4755,-2.203102,42.37622,0.51,313,0.51,-2.7
"2022-01-29 00:37:00",4756,-2.218552,42.43731,0.43,297.8,0.43,-2.7
"2022-01-29 00:38:00",4757,-2.248848,42.38511,0.17,121.6,0.17,-2.9
"2022-01-29 00:39:00",4758,-2.315208,42.46253,0.25,331.3,0.25,-2.9
"2022-01-29 00:40:00",4759,-2.344299,42.37934,0.01,226.9,0.01,-3.1
"2022-01-29 00:41:00",4760,-2.3489,42.37069,0.11,189.6,0.11,-3
"2022-01-29 00:42:00",4761,-2.377396,42.29811,0.34,226.7,0.34,-2.7
"2022-01-29 00:43:00",4762,-2.432831,42.42956,0.03,141.4,0.03,-3
"2022-01-29 00:44:00",4763,-2.42762,42.4509,0.02,343.6,0.02,-2.9
"2022-01-29 00:45:00",4764,-2.43602,42.42978,0.24,219.4,0.24,-2.7
"2022-01-29 00:46:00",4765,-2.478104,42.46931,0.18,298.9,0.18,-3.1
"2022-01-29 00:47:00",4766,-2.455986,42.57419,0.07,153.9,0.07,-3
"2022-01-29 00:48:00",4767,-2.519417,42.51301,0.05,262.7,0.05,-3.1
"2022-01-29 00:49:00",4768,-2.551506,42.60542,0.18,217.5,0.18,-3.2
"2022-01-29 00:50:00",4769,-2.579895,42.54027,0.03,203.8,0.03,-3.2
"2022-01-29 00:51:00",4770,-2.612274,42.57114,0.06,178.7,0.06,-3.2
"2022-01-29 00:52:00",4771,-2.610588,42.5605,0.19,353.7,0.19,-3.2
"2022-01-29 00:53:00",4772,-2.657669,42.60115,0.05,358.3,0.05,-3.4
"2022-01-29 00:54:00",4773,-2.726578,42.57073,0.58,118,0.58,-3.1
"2022-01-29 00:55:00",4774,-2.764267,42.63512,0.19,155.6,0.19,-3.3
"2022-01-29 00:56:00",4775,-2.79512,42.6392,0.18,259.1,0.18,-3.2
"2022-01-29 00:57:00",4776,-2.781769,42.65214,0.25,324.8,0.25,-3.5
"2022-01-29 00:58:00",4777,-2.838028,42.67383,0.28,317.5,0.28,-3.1
"2022-01-29 00:59:00",4778,-2.908844,42.65899,0.16,44.1,0.16,-3.3
"2022-01-29 01:00:00",4779,-2.956779,42.69717,0.27,286.7,0.27,-3.3
"2022-01-29 01:01:00",4780,-2.911293,42.83809,0.51,257.6,0.51,-3.4
"2022-01-29 01:02:00",4781,-2.958977,42.75437,0.15,159,0.15,-3.4
"2022-01-29 01:03:00",4782,-2.977371,42.8144,0.04,63.4,0.04,-3.4
"2022-01-29 01:04:00",4783,-3.027428,42.76117,0.09,266.9,0.09,-3.6
"2022-01-29 01:05:00",4784,-3.03978,42.79425,0.09,176.5,0.09,-3.2
"2022-01-29 01:06:00",4785,-3.073837,42.78348,0.11,126.8,0.11,-3.2
"2022-01-29 01:07:00",4786,-3.068657,42.84233,0.1,350.3,0.1,-3.6
"2022-01-29 01:08:00",4787,-3.083473,42.76625,0.05,56.2,0.05,-3.4
"2022-01-29 01:09:00",4788,-3.120209,42.86808,0.06,359.4,0.06,-3.7
"2022-01-29 01:10:00",4789,-3.113998,42.86281,0.09,235.7,0.09,-3.4
"2022-01-29 01:11:00",4790,-3.151375,42.89877,0.38,314.4,0.38,-3.4
"2022-01-29 01:12:00",4791,-3.153221,42.90825,0.66,217.2,0.66,-3.4
"2022-01-29 01:13:00",4792,-3.228584,42.90969,0.59,271.1,0.59,-3.4
"2022-01-29 01:14:00",4793,-3.230034,42.95399,0.16,228.7,0.16,-3.5
"2022-01-29 01:15:00",4794,-3.187508,43.07192,0.44,268,0.44,-3.7
"2022-01-29 01:16:00",4795,-3.177788,43.01584,0.47,304.3,0.47,-3.7
"2022-01-29 01:17:00",4796,-3.199036,42.99837,0.31,143,0.31,-3.4
"2022-01-29 01:18:00",4797,-3.276497,42.98154,0.31,311.1,0.31,-3.5
"2022-01-29 01:19:00",4798,-3.267845,43.02597,0.13,253.7,0.13,-3.5
"2022-01-29 01:20:00",4799,-3.224739,43.01703,0.06,32.6,0.06,-3.7
"2022-01-29 01:21:00",4800,-3.247803,43.03334,0.23,53.5,0.23,-3.7
"2022-01-29 01:22:00",4801,-3.270218,42.95636,0.18,96.5,0.18,-3.7
"2022-01-29 01:23:00",4802,-3.256744,43.06371,0.1,244.7,0.1,-3.9
"2022-01-29 01:24:00",4803,-3.262299,43.05125,0.54,332,0.54,-3.3
"2022-01-29 01:25:00",4804,-3.250023,43.09548,0.48,211.7,0.48,-3.4
